time_s,os_var1,os_var2,os_var3,os_var5,os_var4,os_var6,os_var7,os_var8,vicon_var1,vicon_var2,vicon_var3,vicon_var5,vicon_var4,vicon_var6,vicon_var7,vicon_var8
1.54167,87.805,-52.506,-46.329,80.232,3.242,-67.582,-24.712,-69.778,16.315,35.633,16.492,109.112,10.481,116.305,1.470,-13.734
1.54583,87.663,-52.554,-46.296,80.088,7.138,-67.583,-24.597,-69.779,16.389,35.660,16.486,108.976,10.675,116.485,1.467,-13.852
1.55000,87.482,-52.641,-46.211,79.989,12.680,-67.584,-24.259,-69.762,16.465,35.686,16.478,108.834,10.879,116.665,1.467,-13.971
1.55417,87.521,-52.714,-46.139,79.901,16.592,-67.584,-23.592,-69.738,16.543,35.713,16.468,108.688,11.094,116.845,1.471,-14.093
1.55833,87.374,-52.815,-46.068,79.728,19.491,-67.585,-23.018,-69.716,16.622,35.739,16.456,108.535,11.317,117.025,1.479,-14.216
1.56250,87.360,-52.763,-46.016,79.561,21.411,-67.585,-22.695,-69.709,16.702,35.766,16.442,108.377,11.550,117.206,1.492,-14.342
1.56667,87.308,-52.829,-45.946,79.533,22.125,-67.585,-22.487,-69.713,16.785,35.793,16.425,108.214,11.792,117.385,1.509,-14.470
1.57083,87.039,-52.984,-45.852,79.287,23.184,-67.585,-22.300,-69.729,16.870,35.820,16.406,108.044,12.040,117.564,1.530,-14.601
1.57500,86.897,-52.860,-45.863,79.224,25.422,-67.586,-21.905,-69.719,16.958,35.847,16.384,107.869,12.296,117.742,1.556,-14.734
1.57917,86.765,-53.002,-45.706,78.987,26.232,-67.586,-21.657,-69.717,17.050,35.875,16.360,107.687,12.557,117.918,1.586,-14.871
1.58333,86.486,-53.044,-45.645,78.747,27.762,-67.587,-21.292,-69.715,17.146,35.903,16.333,107.500,12.823,118.093,1.621,-15.010
1.58750,86.323,-53.040,-45.616,78.612,28.506,-67.587,-21.016,-69.728,17.246,35.931,16.304,107.306,13.094,118.267,1.660,-15.153
1.59167,86.151,-53.028,-45.508,78.419,29.631,-67.587,-20.625,-69.729,17.353,35.961,16.273,107.104,13.368,118.438,1.704,-15.299
1.59583,85.948,-53.070,-45.434,78.241,30.634,-67.587,-20.234,-69.733,17.466,35.991,16.241,106.897,13.644,118.607,1.753,-15.448
1.60000,85.704,-53.159,-45.339,78.057,31.608,-67.588,-19.843,-69.741,17.587,36.022,16.207,106.681,13.924,118.775,1.805,-15.600
1.60417,85.445,-53.121,-45.282,77.868,32.445,-67.588,-19.464,-69.746,17.717,36.054,16.173,106.457,14.205,118.940,1.862,-15.756
1.60833,85.275,-53.151,-45.214,77.723,33.329,-67.588,-19.087,-69.754,17.856,36.087,16.138,106.225,14.488,119.103,1.923,-15.914
1.61250,85.049,-53.107,-45.110,77.525,34.228,-67.589,-18.567,-69.766,18.006,36.121,16.104,105.984,14.774,119.264,1.987,-16.075
1.61667,84.622,-53.165,-45.077,77.300,35.067,-67.589,-18.116,-69.777,18.168,36.155,16.070,105.733,15.061,119.422,2.055,-16.238
1.62083,84.365,-53.176,-44.970,77.089,35.851,-67.589,-17.639,-69.784,18.342,36.189,16.037,105.473,15.349,119.578,2.125,-16.404
1.62500,84.178,-53.138,-44.919,76.893,36.755,-67.590,-17.222,-69.790,18.530,36.223,16.005,105.201,15.641,119.733,2.197,-16.571
1.62917,83.476,-53.360,-44.867,76.627,37.404,-67.590,-16.767,-69.805,18.733,36.257,15.973,104.917,15.936,119.885,2.271,-16.740
1.63333,83.315,-53.310,-44.776,76.462,38.192,-67.590,-16.223,-69.805,18.951,36.289,15.943,104.622,16.232,120.035,2.346,-16.909
1.63750,82.714,-53.487,-44.668,76.127,38.896,-67.590,-15.751,-69.811,19.185,36.319,15.913,104.313,16.534,120.183,2.421,-17.079
1.64167,81.973,-53.826,-44.572,75.807,39.663,-67.591,-15.289,-69.812,19.435,36.348,15.885,103.990,16.839,120.330,2.496,-17.250
1.64583,81.790,-53.781,-44.483,75.618,40.355,-67.591,-14.731,-69.816,19.702,36.373,15.858,103.654,17.147,120.475,2.571,-17.420
1.65000,81.133,-53.928,-44.362,75.280,41.031,-67.591,-14.276,-69.819,19.985,36.395,15.833,103.302,17.460,120.619,2.644,-17.589
1.65417,80.327,-54.233,-44.305,74.960,41.725,-67.591,-13.794,-69.822,20.286,36.414,15.808,102.935,17.777,120.762,2.716,-17.758
1.65833,79.786,-54.390,-44.167,74.637,42.498,-67.592,-13.385,-69.819,20.602,36.429,15.786,102.553,18.096,120.903,2.787,-17.925
1.66250,79.071,-54.614,-44.064,74.304,43.100,-67.592,-12.857,-69.818,20.935,36.440,15.765,102.154,18.419,121.045,2.855,-18.091
1.66667,78.797,-54.581,-43.979,74.155,43.761,-67.592,-12.349,-69.818,21.283,36.447,15.746,101.739,18.743,121.186,2.922,-18.255
1.67083,77.264,-55.377,-43.787,73.515,44.433,-67.593,-11.881,-69.814,21.646,36.449,15.729,101.309,19.067,121.326,2.986,-18.415
1.67500,76.825,-55.401,-43.638,73.177,45.187,-67.593,-11.486,-69.813,22.025,36.446,15.714,100.861,19.392,121.467,3.048,-18.573
1.67917,76.077,-55.605,-43.537,72.804,45.823,-67.593,-10.968,-69.805,22.419,36.437,15.701,100.398,19.714,121.609,3.108,-18.727
1.68333,74.835,-56.147,-43.412,72.384,46.496,-67.593,-10.510,-69.796,22.825,36.423,15.692,99.920,20.033,121.751,3.166,-18.876
1.68750,73.885,-56.500,-43.261,71.941,47.175,-67.594,-10.075,-69.789,23.246,36.404,15.684,99.425,20.348,121.894,3.222,-19.023
1.69167,73.331,-56.590,-43.081,71.517,47.904,-67.594,-9.647,-69.775,23.679,36.381,15.680,98.915,20.657,122.039,3.276,-19.165
1.69583,72.190,-56.989,-42.999,71.134,48.604,-67.594,-9.208,-69.759,24.123,36.353,15.678,98.392,20.959,122.185,3.330,-19.303
1.70000,70.941,-57.538,-42.767,70.563,49.371,-67.594,-8.733,-69.738,24.580,36.323,15.681,97.853,21.254,122.333,3.383,-19.438
1.70417,70.366,-57.611,-42.578,70.112,50.366,-67.594,-8.073,-69.727,25.046,36.290,15.687,97.299,21.541,122.483,3.436,-19.569
1.70833,69.011,-58.112,-42.477,69.670,51.241,-67.594,-7.095,-69.688,25.522,36.256,15.697,96.733,21.818,122.635,3.488,-19.697
1.71250,67.781,-58.598,-42.241,69.109,52.163,-67.594,-6.079,-69.653,26.007,36.221,15.712,96.153,22.087,122.790,3.541,-19.822
1.71667,66.706,-58.931,-42.068,68.603,53.088,-67.594,-5.024,-69.614,26.502,36.188,15.732,95.559,22.347,122.948,3.595,-19.945
1.72083,66.068,-59.008,-41.833,68.079,53.962,-67.594,-3.931,-69.557,27.003,36.156,15.756,94.953,22.598,123.108,3.649,-20.064
1.72500,64.897,-59.364,-41.707,67.627,54.777,-67.594,-2.817,-69.483,27.514,36.126,15.785,94.332,22.841,123.271,3.703,-20.181
1.72917,63.373,-59.943,-41.513,67.070,55.519,-67.594,-1.679,-69.385,28.033,36.101,15.819,93.698,23.076,123.437,3.758,-20.296
1.73333,62.689,-60.050,-41.251,66.460,56.247,-67.594,-0.532,-69.256,28.559,36.081,15.856,93.051,23.303,123.605,3.814,-20.410
1.73750,60.702,-60.881,-40.982,65.873,56.878,-67.594,0.644,-69.097,29.095,36.067,15.897,92.387,23.525,123.775,3.869,-20.522
1.74167,59.972,-60.941,-40.758,65.318,57.422,-67.594,1.853,-68.934,29.640,36.061,15.941,91.707,23.742,123.947,3.926,-20.633
1.74583,58.281,-61.531,-40.551,64.736,57.997,-67.594,3.098,-68.645,30.193,36.066,15.988,91.012,23.954,124.121,3.983,-20.742
1.75000,56.943,-61.923,-40.276,64.127,58.470,-67.594,4.370,-68.341,30.756,36.081,16.036,90.296,24.164,124.296,4.040,-20.852
1.75417,55.601,-62.312,-40.000,63.519,58.921,-67.594,5.647,-67.960,31.330,36.110,16.086,89.560,24.372,124.472,4.099,-20.962
1.75833,54.720,-62.425,-39.695,62.861,59.266,-67.593,6.968,-67.588,31.912,36.154,16.135,88.803,24.578,124.648,4.158,-21.072
1.76250,52.736,-63.143,-39.354,62.160,59.419,-67.593,8.318,-67.324,32.507,36.215,16.184,88.022,24.786,124.824,4.218,-21.183
1.76667,51.238,-63.574,-39.019,61.495,59.736,-67.593,9.737,-66.781,33.112,36.295,16.232,87.214,24.994,124.999,4.279,-21.295
1.77083,49.769,-63.953,-38.665,60.778,59.807,-67.592,11.227,-66.445,33.728,36.394,16.276,86.381,25.204,125.172,4.341,-21.409
1.77500,48.470,-64.200,-38.373,60.146,60.022,-67.592,12.812,-65.954,34.357,36.515,16.318,85.516,25.418,125.344,4.405,-21.525
1.77917,46.797,-64.662,-37.945,59.339,60.066,-67.591,14.530,-65.594,34.998,36.659,16.354,84.619,25.636,125.512,4.470,-21.643
1.78333,45.169,-65.075,-37.508,58.522,60.021,-67.591,16.315,-65.179,35.651,36.827,16.386,83.691,25.858,125.677,4.535,-21.762
1.78750,43.941,-65.264,-37.104,57.744,59.928,-67.590,18.261,-64.801,36.319,37.022,16.411,82.725,26.086,125.837,4.603,-21.885
1.79167,42.609,-65.499,-36.643,56.928,59.682,-67.589,20.206,-64.300,37.000,37.243,16.430,81.722,26.320,125.992,4.672,-22.011
1.79583,36.930,-65.805,-37.455,56.639,59.477,-67.588,22.039,-63.737,37.693,37.491,16.442,80.683,26.560,126.142,4.743,-22.139
1.80000,34.618,-66.541,-37.091,55.734,59.238,-67.587,23.726,-63.233,38.401,37.769,16.448,79.603,26.808,126.286,4.816,-22.272
1.80417,29.829,-69.813,-36.872,54.536,59.303,-67.587,24.456,-62.694,39.122,38.075,16.447,78.483,27.063,126.423,4.892,-22.407
1.80833,28.188,-69.852,-36.031,53.571,59.581,-67.587,24.667,-62.150,39.855,38.410,16.440,77.325,27.325,126.553,4.971,-22.546
1.81250,27.147,-69.619,-35.706,52.615,59.896,-67.587,24.760,-61.663,40.603,38.775,16.429,76.126,27.595,126.676,5.054,-22.689
1.81667,25.472,-69.325,-35.026,51.557,60.199,-67.587,24.802,-61.274,41.362,39.167,16.415,74.887,27.874,126.792,5.140,-22.834
1.82083,23.058,-68.439,-34.401,50.707,60.580,-67.586,24.827,-60.788,42.131,39.587,16.399,73.615,28.160,126.900,5.230,-22.981
1.82500,21.709,-68.279,-33.714,49.534,60.973,-67.586,24.843,-60.446,42.912,40.033,16.385,72.305,28.455,127.000,5.324,-23.131
1.82917,19.727,-67.859,-32.978,48.472,61.376,-67.586,24.842,-60.417,43.703,40.506,16.374,70.962,28.758,127.093,5.424,-23.283
1.83333,17.558,-66.817,-32.495,47.699,61.787,-67.586,24.821,-60.587,44.500,41.002,16.371,69.595,29.068,127.177,5.530,-23.437
1.83750,15.869,-66.637,-31.800,46.505,62.203,-67.586,24.800,-60.864,45.305,41.522,16.379,68.201,29.387,127.254,5.642,-23.593
1.84167,13.450,-66.091,-31.078,45.404,62.639,-67.585,24.753,-61.090,46.115,42.063,16.402,66.787,29.714,127.322,5.762,-23.750
1.84583,11.356,-65.528,-30.494,44.352,63.115,-67.585,24.695,-61.316,46.925,42.621,16.444,65.364,30.047,127.382,5.888,-23.907
1.85000,8.925,-64.865,-29.845,43.328,63.592,-67.584,24.607,-61.535,47.736,43.196,16.510,63.931,30.390,127.434,6.021,-24.066
1.85417,6.482,-64.126,-29.269,42.327,64.115,-67.584,24.454,-61.758,48.544,43.785,16.605,62.498,30.740,127.477,6.162,-24.226
1.85833,3.964,-63.381,-28.712,41.288,64.583,-67.584,24.264,-62.037,49.341,44.380,16.734,61.075,31.097,127.512,6.309,-24.385
1.86250,1.368,-62.738,-28.103,40.178,65.227,-67.583,23.770,-62.162,50.128,44.983,16.904,59.664,31.462,127.538,6.463,-24.545
1.86667,-0.716,-62.326,-27.662,39.115,65.727,-67.582,23.338,-62.380,50.896,45.587,17.120,58.276,31.833,127.555,6.622,-24.704
1.87083,-3.297,-61.644,-27.174,38.165,66.343,-67.583,22.692,-62.647,51.637,46.185,17.388,56.923,32.211,127.564,6.786,-24.863
1.87500,-6.655,-60.760,-26.512,36.971,66.867,-67.584,22.065,-63.116,52.347,46.777,17.714,55.604,32.596,127.564,6.955,-25.022
1.87917,-7.897,-60.270,-26.616,36.071,67.352,-67.586,21.494,-63.757,53.016,47.356,18.106,54.333,32.986,127.554,7.126,-25.179
1.88333,-11.863,-59.438,-25.773,35.040,67.777,-67.588,20.778,-64.254,53.634,47.916,18.566,53.117,33.381,127.535,7.299,-25.335
1.88750,-14.233,-58.833,-25.555,34.181,68.280,-67.590,20.150,-64.910,54.193,48.455,19.104,51.958,33.781,127.507,7.473,-25.490
1.89167,-16.476,-58.372,-25.465,33.379,68.736,-67.592,19.474,-65.530,54.684,48.967,19.722,50.864,34.186,127.468,7.649,-25.643
1.89583,-18.600,-57.963,-25.468,32.605,69.101,-67.594,18.688,-66.169,55.094,49.448,20.425,49.841,34.592,127.420,7.823,-25.794
1.90000,-22.150,-57.603,-24.975,31.181,69.507,-67.595,17.906,-66.814,55.417,49.897,21.218,48.887,35.002,127.360,7.998,-25.944
1.90417,-24.644,-57.328,-24.947,30.249,69.927,-67.597,17.170,-67.455,55.644,50.309,22.103,48.007,35.413,127.288,8.173,-26.093
1.90833,-27.027,-57.104,-25.029,29.385,70.306,-67.599,16.496,-68.082,55.768,50.681,23.078,47.202,35.824,127.205,8.347,-26.240
1.91250,-28.991,-56.944,-25.301,28.729,70.655,-67.600,15.773,-68.641,55.782,51.014,24.149,46.468,36.237,127.108,8.521,-26.386
1.91667,-30.412,-56.893,-25.911,28.218,71.008,-67.602,15.098,-69.112,55.685,51.305,25.312,45.805,36.650,126.998,8.697,-26.533
1.92083,-33.168,-56.733,-25.853,27.291,71.207,-67.603,14.437,-69.402,55.474,51.553,26.561,45.211,37.061,126.874,8.873,-26.679
1.92500,-35.520,-56.663,-26.194,26.536,71.430,-67.605,13.840,-69.596,55.150,51.759,27.900,44.679,37.472,126.734,9.051,-26.827
1.92917,-37.961,-56.642,-26.608,25.812,71.578,-67.606,13.415,-69.698,54.715,51.922,29.321,44.207,37.881,126.579,9.233,-26.976
1.93333,-39.882,-56.631,-27.180,25.248,71.680,-67.607,12.971,-69.761,54.178,52.041,30.815,43.790,38.287,126.406,9.416,-27.126
1.93750,-42.193,-56.698,-27.721,24.608,71.798,-67.608,12.526,-69.806,53.541,52.119,32.383,43.421,38.691,126.216,9.603,-27.279
1.94167,-44.134,-56.760,-28.329,24.054,71.844,-67.609,12.048,-69.838,52.815,52.154,34.013,43.095,39.093,126.007,9.794,-27.436
1.94583,-46.129,-56.934,-29.030,23.590,71.880,-67.610,11.602,-69.861,52.013,52.147,35.694,42.807,39.489,125.779,9.987,-27.595
1.95000,-48.772,-56.986,-29.661,22.869,71.765,-67.611,11.689,-69.872,51.143,52.099,37.426,42.551,39.883,125.532,10.184,-27.757
1.95417,-49.551,-57.404,-30.671,22.723,71.749,-67.612,11.089,-69.888,50.217,52.011,39.197,42.322,40.272,125.264,10.382,-27.924
1.95833,-51.892,-57.645,-31.372,22.216,71.503,-67.613,11.444,-69.893,49.250,51.883,40.993,42.116,40.654,124.977,10.583,-28.093
1.96250,-54.424,-57.787,-32.128,21.563,71.287,-67.613,11.437,-69.901,48.251,51.715,42.817,41.927,41.030,124.668,10.785,-28.267
1.96667,-56.008,-58.263,-33.057,21.321,70.987,-67.614,11.546,-69.906,47.233,51.509,44.655,41.753,41.399,124.340,10.988,-28.444
1.97083,-57.755,-58.611,-33.960,20.879,70.635,-67.615,11.797,-69.909,46.209,51.265,46.495,41.589,41.758,123.992,11.192,-28.623
1.97500,-59.687,-59.072,-34.895,20.502,70.164,-67.615,12.173,-69.912,45.183,50.984,48.340,41.434,42.109,123.624,11.396,-28.806
1.97917,-61.157,-59.694,-35.997,20.317,69.600,-67.616,12.780,-69.913,44.165,50.665,50.178,41.284,42.448,123.237,11.600,-28.992
1.98333,-64.004,-59.932,-36.841,19.573,68.884,-67.616,13.562,-69.912,43.165,50.310,51.999,41.139,42.775,122.834,11.805,-29.179
1.98750,-65.799,-60.526,-37.876,19.251,67.943,-67.617,14.859,-69.908,42.182,49.918,53.805,40.996,43.090,122.414,12.010,-29.370
1.99167,-67.513,-61.164,-38.932,18.933,66.730,-67.617,16.657,-69.900,41.222,49.490,55.586,40.855,43.391,121.979,12.217,-29.562
1.99583,-68.404,-62.037,-40.143,18.840,64.983,-67.617,19.260,-69.880,40.289,49.027,57.332,40.715,43.678,121.532,12.424,-29.756
2.00000,-72.013,-62.307,-41.058,18.022,62.743,-67.617,22.677,-69.841,39.381,48.526,59.047,40.576,43.951,121.074,12.634,-29.952
2.00417,-72.909,-63.227,-42.327,17.875,61.230,-67.617,24.351,-69.801,38.499,47.988,60.721,40.436,44.208,120.608,12.846,-30.150
2.00833,-75.446,-63.922,-43.362,17.448,60.350,-67.618,24.653,-69.792,37.648,47.414,62.344,40.297,44.449,120.137,13.059,-30.348
2.01250,-76.412,-64.916,-44.676,17.290,59.612,-67.618,24.768,-69.790,36.822,46.802,63.920,40.156,44.674,119.661,13.275,-30.547
2.01667,-77.891,-66.071,-45.897,17.146,58.828,-67.618,24.827,-69.783,36.026,46.151,65.441,40.014,44.883,119.185,13.491,-30.745
2.02083,-82.304,-66.370,-46.926,15.992,58.027,-67.619,24.863,-69.776,35.262,45.463,66.898,39.870,45.074,118.712,13.707,-30.940
2.02500,-83.492,-67.616,-48.229,15.817,57.386,-67.619,24.885,-69.774,34.529,44.735,68.297,39.725,45.248,118.243,13.923,-31.133
2.02917,-86.218,-68.981,-49.474,14.976,56.667,-67.619,24.902,-69.766,33.832,43.967,69.630,39.576,45.404,117.781,14.137,-31.322
2.03333,-87.758,-70.640,-50.781,14.480,55.977,-67.620,24.914,-69.761,33.175,43.163,70.893,39.426,45.541,117.331,14.347,-31.503
2.03750,-89.249,-72.736,-52.092,13.786,55.233,-67.620,24.923,-69.746,32.559,42.317,72.091,39.271,45.660,116.893,14.552,-31.677
2.04167,-90.643,-75.155,-53.484,13.038,54.395,-67.620,24.931,-69.726,31.989,41.434,73.223,39.113,45.760,116.469,14.750,-31.840
2.04583,-91.915,-76.541,-54.883,12.732,53.749,-67.620,24.937,-69.712,31.468,40.516,74.287,38.950,45.840,116.065,14.942,-31.991
2.05000,-93.060,-79.243,-56.227,11.812,53.020,-67.620,24.942,-69.691,30.996,39.559,75.290,38.783,45.901,115.678,15.126,-32.129
2.05417,-94.244,-80.846,-57.508,11.534,52.279,-67.621,24.947,-69.658,30.575,38.567,76.233,38.610,45.943,115.313,15.301,-32.252
2.05833,-95.462,-82.952,-59.035,10.753,51.551,-67.621,24.950,-69.628,30.207,37.545,77.117,38.433,45.965,114.972,15.469,-32.358
2.06250,-96.524,-84.384,-60.385,10.452,50.808,-67.621,24.953,-69.589,29.889,36.487,77.951,38.251,45.967,114.654,15.629,-32.447
2.06667,-97.130,-86.245,-61.835,9.895,50.076,-67.621,24.956,-69.537,29.619,35.399,78.735,38.063,45.950,114.362,15.782,-32.518
2.07083,-98.683,-87.269,-63.301,9.322,49.322,-67.621,24.959,-69.479,29.395,34.284,79.471,37.871,45.913,114.097,15.929,-32.571
2.07500,-99.579,-88.017,-64.800,8.860,48.535,-67.621,24.961,-69.384,29.211,33.138,80.166,37.673,45.856,113.859,16.070,-32.604
2.07917,-100.534,-88.515,-66.323,8.196,47.752,-67.622,24.963,-69.292,29.063,31.966,80.822,37.470,45.778,113.648,16.207,-32.619
2.08333,-103.096,-88.791,-67.940,7.331,46.969,-67.622,24.965,-69.196,28.945,30.771,81.438,37.264,45.681,113.466,16.340,-32.614
2.08750,-103.648,-88.953,-69.515,6.771,45.483,-67.622,24.968,-69.035,28.851,29.549,82.019,37.054,45.563,113.312,16.469,-32.590
2.09167,-103.472,-89.075,-71.090,6.142,44.811,-67.622,24.969,-68.896,28.773,28.304,82.565,36.841,45.425,113.185,16.596,-32.548
2.09583,-103.519,-89.127,-72.599,5.711,44.146,-67.622,24.970,-68.748,28.706,27.040,83.075,36.627,45.266,113.086,16.718,-32.488
2.10000,-102.751,-89.118,-74.148,5.303,43.459,-67.622,24.971,-68.577,28.639,25.753,83.553,36.414,45.087,113.012,16.838,-32.410
2.10417,-101.794,-89.096,-75.613,5.013,42.670,-67.622,24.972,-68.380,28.567,24.446,83.997,36.203,44.887,112.964,16.955,-32.316
2.10833,-100.067,-89.022,-77.022,4.833,42.174,-67.623,24.973,-68.204,28.480,23.124,84.406,35.998,44.667,112.941,17.068,-32.207
2.11250,-99.295,-88.929,-78.390,4.729,41.559,-67.623,24.973,-68.009,28.372,21.781,84.783,35.802,44.427,112.939,17.178,-32.084
2.11667,-97.980,-88.776,-79.688,4.732,40.971,-67.623,24.974,-67.805,28.234,20.422,85.125,35.620,44.168,112.959,17.285,-31.949
2.12083,-97.033,-88.621,-80.957,4.753,40.345,-67.623,24.974,-67.601,28.062,19.050,85.434,35.456,43.892,112.999,17.387,-31.802
2.12500,-95.308,-88.298,-82.188,4.816,39.915,-67.623,24.975,-67.375,27.848,17.658,85.709,35.315,43.596,113.056,17.486,-31.646
2.12917,-94.044,-87.986,-83.354,4.928,39.364,-67.623,24.975,-67.152,27.589,16.251,85.950,35.205,43.284,113.131,17.581,-31.481
2.13333,-93.071,-87.518,-84.485,5.091,38.983,-67.623,24.975,-66.943,27.285,14.832,86.158,35.130,42.957,113.219,17.671,-31.310
2.13750,-91.695,-86.782,-85.578,5.253,38.370,-67.623,24.975,-66.727,26.933,13.393,86.333,35.097,42.613,113.321,17.757,-31.133
2.14167,-89.256,-85.344,-86.668,5.402,38.176,-67.623,24.975,-66.514,26.536,11.938,86.475,35.114,42.257,113.434,17.837,-30.951
2.14583,-87.096,-83.472,-87.693,5.596,37.794,-67.623,24.974,-66.292,26.101,10.471,86.586,35.187,41.888,113.557,17.912,-30.765
2.15000,-84.587,-81.223,-88.670,5.843,37.477,-67.623,24.974,-66.093,25.634,8.982,86.666,35.324,41.507,113.687,17.981,-30.576
2.15417,24.247,24.188,-94.431,9.611,37.453,-67.623,24.973,-65.921,25.145,7.476,86.718,35.532,41.116,113.823,18.042,-30.384
2.15833,14.522,13.714,-94.106,9.783,37.011,-67.623,24.972,-65.718,24.647,5.957,86.743,35.816,40.717,113.962,18.096,-30.189
2.16250,13.893,12.348,-93.891,10.003,37.154,-67.623,24.971,-65.565,24.150,4.416,86.741,36.182,40.309,114.101,18.139,-29.990
2.16667,-6.330,-8.133,-93.902,10.163,36.995,-67.623,24.970,-65.355,23.669,2.859,86.714,36.634,39.895,114.238,18.173,-29.787
2.17083,-6.447,-8.804,-94.207,10.775,37.143,-67.623,24.968,-65.231,23.217,1.291,86.662,37.173,39.477,114.368,18.193,-29.579
2.17500,-11.823,-15.208,-94.400,11.194,37.072,-67.623,24.966,-65.049,22.800,-0.293,86.585,37.802,39.053,114.488,18.200,-29.364
2.17917,-31.340,-34.767,-94.343,10.937,37.293,-67.623,24.963,-64.936,22.427,-1.886,86.482,38.519,38.627,114.592,18.192,-29.142
2.18333,-31.321,-35.562,-94.692,11.630,37.481,-67.623,24.960,-64.820,22.103,-3.478,86.349,39.320,38.199,114.676,18.167,-28.911
2.18750,-31.272,-35.914,-95.040,12.484,37.747,-67.623,24.955,-64.333,21.824,-5.072,86.184,40.205,37.769,114.732,18.123,-28.668
2.19167,-46.497,-51.838,-94.954,12.077,38.168,-67.623,24.949,-63.776,21.587,-6.658,85.981,41.166,37.339,114.754,18.060,-28.414
2.19583,-46.780,-53.121,-95.186,12.766,38.568,-67.622,24.940,-63.419,21.386,-8.225,85.735,42.197,36.909,114.735,17.975,-28.148
2.20000,-46.956,-54.588,-95.361,13.482,38.957,-67.622,24.927,-63.120,21.211,-9.773,85.439,43.298,36.480,114.666,17.868,-27.867
2.20417,-47.280,-56.156,-95.478,14.250,39.341,-67.622,24.908,-62.822,21.048,-11.291,85.085,44.461,36.052,114.538,17.738,-27.571
2.20833,-51.960,-61.991,-95.517,14.717,39.608,-67.621,24.872,-62.569,20.888,-12.768,84.666,45.679,35.627,114.344,17.585,-27.262
2.21250,-52.356,-63.730,-95.543,15.478,40.009,-67.621,24.802,-62.338,20.716,-14.204,84.173,46.954,35.202,114.071,17.406,-26.936
2.21667,-51.877,-64.865,-95.557,16.460,40.377,-67.620,24.579,-62.189,20.520,-15.588,83.598,48.280,34.779,113.712,17.204,-26.596
2.22083,-57.142,-71.668,-95.446,16.889,41.315,-67.620,23.049,-62.368,20.291,-16.911,82.935,49.651,34.360,113.258,16.978,-26.242
2.22500,-56.390,-72.677,-95.353,18.008,42.758,-67.619,19.852,-62.917,20.019,-18.175,82.176,51.071,33.941,112.697,16.728,-25.873
2.22917,-55.475,-73.899,-95.242,19.239,43.771,-67.618,17.348,-63.221,19.697,-19.372,81.317,52.536,33.525,112.020,16.455,-25.489
2.23333,-55.273,-75.670,-95.128,20.134,44.326,-67.618,15.811,-63.349,19.324,-20.497,80.357,54.039,33.111,111.222,16.162,-25.091
2.23750,-55.351,-78.063,-95.013,21.368,44.599,-67.616,14.870,-63.347,18.895,-21.551,79.290,55.584,32.699,110.291,15.849,-24.677
2.24167,-54.256,-79.383,-94.793,22.855,44.739,-67.615,14.336,-63.306,18.412,-22.533,78.119,57.166,32.291,109.221,15.519,-24.246
2.24583,-53.025,-80.618,-94.634,24.307,44.716,-67.613,14.120,-63.267,17.881,-23.439,76.849,58.777,31.887,108.010,15.175,-23.798
2.25000,-51.982,-81.621,-94.398,25.960,44.681,-67.611,14.162,-63.267,17.302,-24.274,75.481,60.418,31.489,106.647,14.816,-23.329
2.25417,-51.215,-82.403,-93.814,27.533,44.624,-67.608,14.344,-63.315,16.684,-25.039,74.025,62.081,31.099,105.131,14.446,-22.837
2.25833,-47.906,-83.202,-94.333,29.357,44.597,-67.604,14.732,-63.325,16.034,-25.735,72.493,63.756,30.722,103.466,14.066,-22.319
2.26250,-46.794,-83.977,-94.056,31.195,44.619,-67.599,15.319,-63.279,15.358,-26.367,70.890,65.442,30.363,101.642,13.674,-21.771
2.26667,-45.770,-84.769,-93.678,32.870,44.687,-67.592,16.057,-63.234,14.666,-26.938,69.234,67.128,30.030,99.663,13.271,-21.191
2.27083,-42.177,-84.214,-94.320,34.791,44.755,-67.583,16.895,-63.486,13.967,-27.449,67.542,68.802,29.731,97.536,12.855,-20.578
2.27500,-40.111,-83.836,-94.291,36.562,44.920,-67.573,17.885,-63.724,13.266,-27.904,65.823,70.466,29.478,95.253,12.422,-19.927
2.27917,-38.914,-84.767,-94.576,38.343,45.195,-67.570,18.801,-63.677,12.575,-28.304,64.098,72.108,29.280,92.823,11.969,-19.240
2.28333,-37.630,-85.421,-94.880,39.996,45.506,-67.569,19.508,-63.433,11.904,-28.647,62.388,73.718,29.151,90.258,11.492,-18.518
2.28750,-36.294,-85.895,-95.197,41.593,45.946,-67.568,20.276,-63.183,11.257,-28.934,60.705,75.299,29.100,87.549,10.985,-17.760
2.29167,-34.846,-86.222,-95.571,43.113,46.365,-67.567,21.042,-62.871,10.646,-29.158,59.071,76.843,29.138,84.710,10.446,-16.970
2.29583,-33.774,-86.585,-95.878,44.459,46.920,-67.566,21.728,-62.510,10.078,-29.315,57.510,78.344,29.273,81.754,9.871,-16.153
2.30000,-32.043,-86.729,-96.329,45.811,47.519,-67.566,22.389,-62.089,9.558,-29.396,56.031,79.809,29.511,78.675,9.256,-15.308
2.30417,-30.962,-86.788,-96.799,47.058,48.258,-67.565,23.025,-61.608,9.093,-29.393,54.656,81.232,29.854,75.488,8.600,-14.441
2.30833,77.230,-3.075,-73.675,36.319,48.964,-67.564,23.481,-61.112,8.689,-29.293,53.403,82.613,30.301,72.208,7.904,-13.556
